file,sid,VM_trend_slope,VM_mean,VM_p90,VM_p10,RF_trend_slope,RF_mean,RF_p90,RF_p10,BF_trend_slope,BF_mean,BF_p90,BF_p10,ST_trend_slope,ST_mean,ST_p90,ST_p10
10Nmar.txt,10,0.11842521370173865,38.02396312106351,85.06596496253384,12.416017452663489,0.0640620320696255,28.878204465241314,82.59330348023154,3.8913199468055457,0.01999889821318782,28.443597711602713,72.93519123816176,5.51224811137422,-0.015460861145339113,27.57651902794612,70.62841167107297,6.720494244159766
10Npie.txt,10,-0.03092783754509383,41.98504565239655,79.12500926760114,17.167571837694133,-0.047845592394092924,37.15617156998007,74.11108385709151,14.857360402241566,-0.012792666151342143,40.59545808580948,84.95350982608109,12.21564363909583,-0.026191114449972505,41.45428288182961,84.37891982875573,11.877944566180412
10Nsen.txt,10,0.034462988900409136,31.137426825588957,80.5285711639534,3.762439984287463,0.02229013942908837,31.403224658446167,78.58673079759191,1.7917300684412798,0.016049911063008536,33.22075017620156,87.21428954428481,3.1315274197611074,-0.015583906547500996,46.986618967085334,86.65501028299713,27.499032591840283
11Nmar.txt,11,-0.1205911204698498,23.57626613552985,61.21890538446798,4.732329145813985,-0.1677953991327876,29.468783609605946,67.95010590284562,6.578933533634467,-0.17449771313444126,29.449952170293514,65.22907418572264,7.757280922387504,-0.226148622059345,33.06976155646902,72.72484600826768,5.457106130165974
11Npie.txt,11,-0.05270868960252318,50.756666828479496,82.64737188288787,28.51956522769191,-0.023828533123573758,58.05852448808927,82.67556879671275,37.08441865809389,-0.2126792102944829,50.87281293725942,90.88315027882936,10.231782666694494,-0.2393601330685953,51.9454336159413,89.25647555408406,6.7540778390781036
11Nsen.txt,11,-0.05378607176604703,32.789935993734346,87.82336907814077,3.688428934764661,-0.08200888560387777,36.16305733991892,85.37084850530701,3.743830875358569,-0.06398377428775236,37.085782268979266,85.15305096342163,10.957716090728495,-0.061034533851940125,41.82095093010306,78.65171780030411,20.636372812249306
1Nmar.txt,1,0.21574357695946306,54.59253955932612,82.03359089028399,31.189514246956584,0.1369375560131103,33.25884166639101,74.69450209604358,12.172783938785532,0.10447243083215742,33.97467357565934,67.2801649307655,15.591745969386293,-0.0037378740471377954,33.36650484629536,79.11247595065305,11.85182564380945
1Npie.txt,1,-0.021417404699004765,58.41218932142121,85.73298310135948,39.73583493647536,-0.06461383839633487,43.46688459416889,68.90516730587987,26.87867637324006,-0.1231325164886677,33.66559227832497,81.2995102342945,3.507386096660763,-0.03076630060438167,28.364603844186714,84.79051904064825,1.7493468033972044
1Nsen.txt,1,-0.026859562199745356,43.63666355533656,83.62977242765236,25.098091999919845,-0.00041508681284188365,43.22515497520728,86.5552800702876,20.568300414414885,0.004990553827131559,56.631970537544845,88.32656391555126,37.53222688537506,0.031640879136671116,69.8429536439168,91.48129453297123,44.65299296698215
2Nmar.txt,2,-0.06758204684580171,48.99377411808929,80.81563308078567,25.664390598245312,0.03812902740858576,37.0614395716276,75.58316069742021,13.759079643879847,-0.2348017459164623,34.1324799623189,69.11413960197518,9.870492521267325,-0.21031567264928486,35.32707989036899,76.1163064508605,7.911359345727139
2Npie.txt,2,-0.021417404699004765,58.41218932142121,85.73298310135948,39.73583493647536,-0.06461383839633487,43.46688459416889,68.90516730587987,26.87867637324006,-0.1231325164886677,33.66559227832497,81.2995102342945,3.507386096660763,-0.03076630060438167,28.364603844186714,84.79051904064825,1.7493468033972044
2Nsen.txt,2,-0.026859562199745356,43.63666355533656,83.62977242765236,25.098091999919845,-0.00041508681284188365,43.22515497520728,86.5552800702876,20.568300414414885,0.004990553827131559,56.631970537544845,88.32656391555126,37.53222688537506,0.031640879136671116,69.8429536439168,91.48129453297123,44.65299296698215
3Nmar.txt,3,0.0027137310789490526,41.75518084991825,78.0831581194912,18.22753443015367,0.12363266892437934,35.953070647375355,77.09230259584072,13.2023071171206,0.17373833354322554,31.587033960511743,65.94286281398672,11.127971771461711,0.04718046213484327,39.18968754786377,70.58838099532755,11.176192638021728
3Npie.txt,3,0.13473095561117582,53.77875893907193,77.57014216641348,27.089303863063687,0.18937008340182898,37.296044182551896,79.10559581213892,15.692265616282059,-0.040784249647021466,45.26389129263062,83.56131759888727,7.1045429145802474,-0.03647717886833894,29.408926378702642,78.3894991607653,3.8315612393107448
3Nsen.txt,3,0.014711557605913188,35.79394057089252,82.35427705114192,5.78357797027886,-0.006168104449004234,43.03120733607499,83.5715775272125,7.124836024746846,0.011511267590843982,50.18827540684655,82.62692543956716,22.27940987767575,0.08116413520548153,69.90147030228614,87.72860428198693,45.14496527869174
4Nmar.txt,4,-0.1293681019237641,32.4062645256332,84.96517269723361,6.416882555816558,-0.106571693076617,32.287726376021745,84.12956352672376,7.461198955702148,-0.03358159675701376,23.73068013547576,63.506777224332886,4.7496234181372285,-0.08665732290061384,18.531532013258964,63.69465776680785,3.4233262771955957
4Npie.txt,4,-0.07107629983040896,49.41809371599866,86.1636556414628,18.003429165065384,-0.05334804631252705,53.07528052050988,85.30063645991828,28.278955977813418,-0.09276702915482253,27.89498661213183,85.69154388498828,2.3119109678878353,-0.08037837175552168,33.80645420630017,87.9645798128873,3.524744211871798
4Nsen.txt,4,-0.032796061529986556,23.993791600286034,76.96798644489735,1.4001179101985202,-0.04138373593777836,26.131824387066853,74.47982893058213,2.1047696924735697,-0.04122671630280702,33.2308773831931,79.62182732564996,9.41726071745065,-0.030008071740582985,25.03862621382332,76.36849344482482,3.2349506336864366
